images,captions
Mangrove_Cuckoo_0009_26354.jpg,small white and yellow bird with brown wings and medium to long black and orange beak
Mangrove_Cuckoo_0052_794608.jpg,average sized bird with a beige underbelly and a sharp beak.
Mangrove_Cuckoo_0029_794624.jpg,this is a black bird with a white throat and a pointy black beak.
Black_Capped_Vireo_0038_797465.jpg,this bird has a white belly and breast with a black crown and white wing bars.
Black_Capped_Vireo_0002_797466.jpg,"this bird has a short black bill, a white cheek patch, and a black eye ring."
Black_Capped_Vireo_0016_797489.jpg,"a tan bird with small black and white feathered wings, a black head and white around its eyes."
Black_Capped_Vireo_0015_797450.jpg,"this tri-colored bird has yellow and black wings, a black head with white superciliary, a short black bill and white throat and belly."
Black_Capped_Vireo_0035_797471.jpg,"this bird has a white belly and breast, black crown, and white wing bars."
Black_Capped_Vireo_0027_797455.jpg,this bird has a white belly and breast with a black head and green wings.
Black_Capped_Vireo_0009_797493.jpg,this little bird has a gray body and a black head.
Black_Capped_Vireo_0013_155815.jpg,"this bird has a white breast and belly with yellow coverts, with a black crown and white check patch."
Black_Capped_Vireo_0010_155832.jpg,this bird has a white belly and breast with a black crown and short pointy bill.
Black_Capped_Vireo_0051_797456.jpg,the bird has a brown eye ring and a small black bill.
Black_Capped_Vireo_0043_797458.jpg,this bird is brown with a white chest and has a very short beak.
Black_Capped_Vireo_0053_797478.jpg,a small bird has brown and black feathers with white spots.
Black_Capped_Vireo_0024_155905.jpg,"an interesting bird with wide brown eyes and white supercilious, white wing bars on black wings."
Black_Capped_Vireo_0017_797492.jpg,"a small bird with an orange eye ring, gray head and nape, and green wings with light yellow wing bars."
Black_Capped_Vireo_0014_797462.jpg,the bird is a smaller type with green wings and a gray underbelly
Black_Capped_Vireo_0028_155799.jpg,this small bird has a black head with a white mask marking around its eyes.
Black_Capped_Vireo_0031_797446.jpg,a medium sized bird that has a cream belly and a medium sized pointed bill
Black_Capped_Vireo_0030_155861.jpg,"small white bird with gray wings, a black head and short beak"
Black_Capped_Vireo_0006_797491.jpg,"a small bird with a light tan colored belly and breast, with brown down its neck and back."
Black_Capped_Vireo_0011_797488.jpg,"the bird has a gray crown and nape area, with the most of it's body covered in yellow feathers."
Black_Capped_Vireo_0042_797483.jpg,"a little bird with a bright yellow belly, striped wings, and a black face and crown."
Black_Capped_Vireo_0032_797470.jpg,"this little bird has a white belly and breast, with a black crown and yellow coverts."
Black_Capped_Vireo_0039_797451.jpg,this is a small bird with a light yellow belly and a black crown.
Black_Capped_Vireo_0018_155868.jpg,this is a bird with a white belly and green wings and a black cheek patch.
Black_Capped_Vireo_0026_155745.jpg,the bird has an orange eye ring and a black crown.
Black_Capped_Vireo_0034_797448.jpg,"a bird with a light belly, black cheek patch and short, black beak."
Black_Capped_Vireo_0008_797454.jpg,"the bird has a brown eye ring, yellow belly, and gray thighs."
Black_Capped_Vireo_0044_155819.jpg,beautiful green colored bird with a black crown and long beak
Black_Capped_Vireo_0050_155836.jpg,"a bird with a black head, gray beak, and black feet."
Black_Capped_Vireo_0020_797461.jpg,this little bird is a silver color with accents of black on the head and a long tale.
Black_Capped_Vireo_0049_797468.jpg,"the bird's head is black, while its eye ring is white, and its back is green."
Black_Capped_Vireo_0041_797452.jpg,a colorful bird with a head of black and body of white with accents of brown and yellow.
Black_Capped_Vireo_0019_797479.jpg,"a small bird with a black head, green nape white cheek patches and eye rings, has a long pointed bill."
Black_Capped_Vireo_0003_797467.jpg,"small bodied bird with larger black head with white eye rings, orange eyes, brown wings and body and short black beak."
Black_Capped_Vireo_0047_155743.jpg,this small gray and white bird has a white belly and black crown with partially yellow back.
Black_Capped_Vireo_0012_797473.jpg,this bird has white rings around its eyes and a black head.
Black_Capped_Vireo_0023_797486.jpg,this bird has a white breast with yellow feathers and a black head.
Black_Capped_Vireo_0005_797453.jpg,"a small bird with a white belly and green back, wings and tail."
Black_Capped_Vireo_0037_797495.jpg,a small bird with a black and white face and multicolored body feathers
Black_Capped_Vireo_0007_797481.jpg,"a colorful with a gray head, white belly, and yellow and black wings."
Black_Capped_Vireo_0036_797475.jpg,"this colorful bird has a black head with a white eye ring and throat and the rest of the body has plumage of yellow, black and white."
Black_Capped_Vireo_0048_797449.jpg,"this is a bird with a white breast, yellow wings and a black head."
Black_Capped_Vireo_0021_797480.jpg,"this bird is white with black on its head and has a long, pointy beak."
Black_Capped_Vireo_0022_797459.jpg,a small bird with a black head and white throat and belly and brown and green wings.
Black_Capped_Vireo_0052_797487.jpg,"this small bird has green wings, white eye rings, a gray breast and stomach and a gray bill."
Black_Capped_Vireo_0004_797476.jpg,a small bird with white belly and breast and a black head.
Black_Capped_Vireo_0046_797494.jpg,"this bird has a black head with a white mask, a white breast and brown wings that have white and black wing bars."
Black_Capped_Vireo_0045_797464.jpg,this bird has a white and yellow belly and a black head with a white eye ring and black beak.
Black_Capped_Vireo_0029_797469.jpg,a small brown feathered bird with a white underbelly and black head.
Black_Capped_Vireo_0040_797463.jpg,a small bird with green hues and a black face and beak.
Black_Capped_Vireo_0033_797474.jpg,this is a bird with a white belly and breast and a black head.
Acadian_Flycatcher_0021_795594.jpg,"this bird is small, with a small beak and brown"
Acadian_Flycatcher_0059_29102.jpg,"the bird has a tan crown, brown wings with white wing bars, and a bill that is light brown."
Acadian_Flycatcher_0024_29173.jpg,this is a bird with a green belly and brown wings.
Acadian_Flycatcher_0072_795603.jpg,a green bird with a white eye ring and a brown outer rectrices
Acadian_Flycatcher_0036_795577.jpg,"this bird has a red bill along with a white belly, and brown breast."
Acadian_Flycatcher_0020_29069.jpg,this is a white bird with black wings and a small beak.
Acadian_Flycatcher_0071_795627.jpg,the bird has a black eye ring and a brown bill that is short.
Acadian_Flycatcher_0035_795618.jpg,"this small bird has gray wings, a white belly, and a small, pointy beak."
Acadian_Flycatcher_0040_795629.jpg,a small plump gray bird with a crown the sticks up and and black and white wings.
Acadian_Flycatcher_0054_29113.jpg,"this bird has a white belly and breast, with a gray crown and white wing bar."
Acadian_Flycatcher_0030_795591.jpg,small brown and yellow bird with short black tarsus and a short black beak
Acadian_Flycatcher_0046_795596.jpg,"this tiny bird has a small beak, black eyes and has long tail feathers,"
Acadian_Flycatcher_0068_795590.jpg,a small sized bird that has tan tones all over and a short pointed bill
Acadian_Flycatcher_0033_29195.jpg,"a small bird with a brown head, wing, and tan wing bars, and a cream colored abdomen and vent."
Acadian_Flycatcher_0070_29150.jpg,"the birds belly is white, its bill is small and its crown is fluffy and dark gray."
Acadian_Flycatcher_0032_795622.jpg,a small brown and black bird with stripes on its wings and a small beak.
Acadian_Flycatcher_0010_29199.jpg,"a small bird with a yellow head and brown wings, with 2white wing bars."
Acadian_Flycatcher_0016_29217.jpg,small bird with a sharp pointed bill and a tan body with splashes of yellow.
Acadian_Flycatcher_0044_795624.jpg,this birds coloring blends well with the colors found naturally in the surrounding environment.
Acadian_Flycatcher_0017_795598.jpg,"this is small bird of brownish tones with a straight, pointed beak and a crest."
Acadian_Flycatcher_0013_29232.jpg,a small bird with a white underbody and brown back.
Acadian_Flycatcher_0050_795608.jpg,a small stature and small beaked olive bird with black and tan stripes with a head that's only slightly larger than the rest of it's body in comparison.
Acadian_Flycatcher_0055_795609.jpg,this bird has long feathers along it's tail and it's head is large compared to its body
Acadian_Flycatcher_0042_29127.jpg,this little bird is mostly gray with white wing bars and a little sharp bill.
Acadian_Flycatcher_0049_795580.jpg,"a small bird with green colored feathers, and a plump body."
Acadian_Flycatcher_0012_795612.jpg,"this small bird has greenish feathers over most of its body, a small beak, black wing bars, and black tarsus and feet."
Acadian_Flycatcher_0028_795611.jpg,"a small bird with white belly and breast, brown crown and back, the bill is short and pointed"
Acadian_Flycatcher_0039_795606.jpg,"a small bird with a fringed crown, white wing bars and a small, brown bill"
Acadian_Flycatcher_0019_795592.jpg,"a very small bird with a greenish-gray coloring all over its head and nape, and a mixture of white, green, and gray on its wings."
Acadian_Flycatcher_0056_29086.jpg,"small biege colored bird, with brown and white stripes on his wings and tail, beak is orange and pointy,black eyes."
Acadian_Flycatcher_0064_795584.jpg,the bird has a small bill that is brown as well as a black eye ring.
Acadian_Flycatcher_0003_29094.jpg,a bird with big eyes and brown tones all over. white underbelly and pointed beak
Acadian_Flycatcher_0069_795579.jpg,"this bird has a brown wing, white wing bars, and a pointy bill."
Acadian_Flycatcher_0034_795583.jpg,"a small bird with a light gray belly, dark gray wings and crown, and a small yellow beak."
Acadian_Flycatcher_0065_29070.jpg,a small gray bird with a small beak and white and brown wing bars.
Acadian_Flycatcher_0031_795582.jpg,a small bird white gray feathers and a white underbelly.
Acadian_Flycatcher_0014_795607.jpg,the small bird has white colored abdomen and breast with streaks of brown and black along its covert.
Acadian_Flycatcher_0058_795602.jpg,"a small bird with a yellow and black nape, with yellow and black bill."
Acadian_Flycatcher_0006_795595.jpg,pudgy black bird with a light colored body and a medium pointy red beak.
Acadian_Flycatcher_0067_29197.jpg,this bird has gray feathers and a small pointy beak.
Acadian_Flycatcher_0053_795620.jpg,the small bird is green with a white belly and short beak.
Acadian_Flycatcher_0047_795593.jpg,this is a small gray and white bird with a brown bill
Acadian_Flycatcher_0008_795599.jpg,a small gray bird with white and dark gray wing bars and white breast.
Acadian_Flycatcher_0041_795605.jpg,"this very small, light olive colored bird has a white eye-ring and white wing bars, as well as a medium-sized pointed beak."
Acadian_Flycatcher_0073_795628.jpg,"a small bird with a white breastplate, a long brown beak, and dark eyes."
Acadian_Flycatcher_0009_29155.jpg,"this small bird has a yellow breast, brown crown, and black superciliary."
Acadian_Flycatcher_0015_795578.jpg,"a small bird that is predominantly gray in color except for its white wingbras, and its white belly and vent."
Acadian_Flycatcher_0043_29115.jpg,"very small bird, pale gray underside, yellow-beige top portion, with gray secondaries."
